congestion,warningcounts,routeoption,datetime,day,directions
Heavy,0,1,8/16/2013 00:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,8/17/2013 00:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,8/18/2013 00:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,8/19/2013 00:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,8/20/2013 00:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,8/21/2013 00:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,8/22/2013 00:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,8/23/2013 00:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,8/24/2013 00:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,8/25/2013 00:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,8/26/2013 00:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,8/27/2013 00:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,8/28/2013 00:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,8/29/2013 00:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,8/30/2013 00:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,8/31/2013 00:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,09/01/2013 0:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,09/02/2013 0:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,09/03/2013 0:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,09/04/2013 0:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,09/05/2013 0:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,09/06/2013 0:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,09/07/2013 0:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,09/08/2013 0:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,09/09/2013 0:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,09/10/2013 0:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,09/11/2013 0:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,09/12/2013 0:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,9/13/2013 00:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,9/14/2013 00:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,9/15/2013 00:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,9/16/2013 00:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,9/17/2013 00:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,9/18/2013 00:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,9/19/2013 00:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,9/20/2013 00:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,9/21/2013 00:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,9/22/2013 00:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,9/23/2013 00:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,9/24/2013 00:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,9/25/2013 00:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,9/26/2013 00:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,9/27/2013 00:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,9/28/2013 00:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,9/29/2013 00:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,9/30/2013 00:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/01/2013 0:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/02/2013 0:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/03/2013 0:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/04/2013 0:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/05/2013 0:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/06/2013 0:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/07/2013 0:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/08/2013 0:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/09/2013 0:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/10/2013 0:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/11/2013 0:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/12/2013 0:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/13/2013 00:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/14/2013 00:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/15/2013 00:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/16/2013 00:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/17/2013 00:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/18/2013 00:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/19/2013 00:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/20/2013 00:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/21/2013 00:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/22/2013 00:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/23/2013 00:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/24/2013 00:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/25/2013 00:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/26/2013 00:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/27/2013 00:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/28/2013 00:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,10/29/2013 00:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
